instrulife_product_number,name,price
INFUSI02,"TRANSFUSIEZAK BAXTER+BIJSPUIT, 30st",348.64
COMPRE19,TELA COMP STER 10x10cm DE 12L 16x10st,21.29
CREPE012,PEHA-CREPP E 8cm 20st,5.08
DERMAP10,DERMAPLAST KIDS 20st,2.06
FOLIOD01,FOLIODRAPE ZELFKLEVEND 50x50cm 110st,39.38
FOLIOD07,FOLIODRAPE 90x150cm 20st,24.48
FOLIOD08,FOLIODRAPE 150x240cm 8st,43.77
FOLIOD20,FOLIODRAPE ZELFKLEV+GAT 45x75cm 65st,39.09
HANDSC10,HANDSC PEHA-SOFT LATEX NT GP STER M 50PA,21.53
HANDSC140,HANDSC PEHA-TAFT CLAS STER N-GP M7 50P,33.89
HANDSC141,HANDSC PEHA-TAFT CLAS STER N-GPM7.5 50P,33.89
HANDSC142,HANDSC PEHA-TAFT CLAS STER N-GP M8 50P,33.89
HANDSC143,HANDSC PEHA-TAFT CLAS STER N-GPM8.5 50P,33.89
IDEALA01,"IDEALAST-HAFT 10CMX4M, 1ST",5.14
LASTOT01,LASTOTEL CELLO 10cm 20st,8.06
LASTOT06,LASTOTEL VRAC 6cm 20st,4.06
MOLICA00,MOLICARE SOFT EXTRA S 3*30st,48.42
MOLICA01,MOLICARE SOFT EXTRA M 3*30st,54.33
MOLICA06,MOLICARE SOFT SUPER M 3*30st,61.89
MOLICA10,MOLICARE MOBILE SMALL 4x14ST,48.02
MOLICA11,MOLICARE MOBILE MEDIUM 4x14st,51.08
MOLICA20,MOLICARE SUPER PLUS LARGE 4x14st,53.42
MOLIFO01,MOLIFORM PLUS 4x30st GROEN,45.92
MOLIFO02,MOLIFORM EXTRA 4x30st BLAUW,59.33
MOLIFO03,MOLIFORM SUPER 4x30st PAARS,66.71
MOLIPA00,MOLIPANTS SOFT MEDIUM 25st,13.14
OMNIPL01,OMNIPLAST 1.25CM X 9M 24st,28.18
PEHAHA13,PEHAHAFT 12cmx20m,7.08
RHENAC00,RHENA CAST 12.5CM X 3.6M 10RLN,103.42
SETVER06,SET STER VERZOR VELD+PINCET+5D 108st 21%,33.08
SETVER22,SET VALAPROT BASIC NT-STER 80x210cm100st,58.76
SPATEL02,SPATEL TONG HOUT STERIEL 100st,8.24
TENDER00,TENDERWET ACTIVE CAVITY 10x10cm 10st,41.18
WATTEZ02,WATTE ZIG-ZAG 200GR HARTMANN,3.08
AFDEKD11,AFDEKDOEK BUSTER 60x90cm STERIEL 1st,1.02
CRYOPE16,CRYOALFA PATROON N20 235GRAM VR PERF+PRO,39.08
GRAMKL01,GRAM ONTKLEURINGSOPLOSSING 2.5L,95.91
SCHEDE72,SCHEDE ROL PLAST 30cmX200m VR COLORADO,170.45
PEAKFL01,PEAKFLOWMET 500 MONDST 3cm V PEAKFL00/02,53.29
HANDSC501,HANDSC SEMPER SUPREME STER M5.5 50P,64.39
HANDSC502,HANDSC SEMPER SUPREME STER M6 50P,64.39
HANDSC503,HANDSC SEMPER SUPREME STER M6.5 50P,64.39
HANDSC504,HANDSC SEMPER SURPEME STER M7 50P,64.39
HANDSC505,HANDSC SEMPER SUPREME STER M7.5 50P,64.39
HANDSC506,HANDSC SEMPER SUPREME STER M8 50P,64.39
HANDSC507,HANDSC SEMPER SURPEME STER M8.5 50P,64.39
HANDSC508,HANDSC SEMPER SURPEME STER M9 50P,64.39
SCHEDE43,SCHEDE ROL PLASTIEK 24cmX500m HANNOVER,146.36
MESO01,"LINEAR MULTI-INJ 3 NEEDLES 27G/0,40X4MM",102.00
MESO02,"LINEAR MULTI-INJ 3 NEEDLES 27G/0,40X6MM",102.00
MESO03,"LINEAR MULTI-INJ 3 NEEDLES 30G/0,30X4MM",104.73
MESO04,"LINEAR MULTI-INJ 3 NEEDLES 30G/0,30X6MM",104.73
MESO05,"LINEAR MULTI-INJ 5 NEEDLES 27G/0,40X4MM",108.55
MESO06,"LINEAR MULTI-INJ 5 NEEDLES 27G/0,40X6MM",108.55
MESO07,"LINEAR MULTI-INJ 5 NEEDLES 30G/0,30X4MM",112.36
MESO08,"LINEAR MULTI-INJ 5 NEEDLES 30G/0,30X6MM",112.36
MESO09,"CIRCULAR MULTI-INJ 5 NEEDLE 27G/0,40X4MM",108.55
MESO10,"CIRCULAR MULTI-INJ 5 NEEDLE 27G/0,40X6MM",108.55
MESO11,"CIRCULAR MULTI-INJ 5 NEEDLE 30G/0,30X4MM",112.36
MESO12,"CIRCULAR MULTI-INJ 5 NEEDLE 30G/0,30X6MM",112.36
MESO13,"CIRCULAR MULTI-INJ 7 NEEDLE 27G/0,40X4MM",115.64
MESO14,"CIRCULAR MULTI-INJ 7 NEEDLE 27G/0,40X6MM",115.64
MESO15,"CIRCULAR MULTI-INJ 7 NEEDLE 30G/0,30X4MM",121.64
MESO16,"CIRCULAR MULTI-INJ 7 NEEDLE 30G/0,30X6MM",121.64
MESO17,LINEAR MULTI-INJ 3 NEEDLE CONNECTIONS,90.15
MESO18,LINEAR MULTI-INJ 5 NEEDLE CONNECTIONS,97.73
MESO19,CIRCULAR MULTI-INJ 3 NEEDLE CONNECTIONS,90.15
MESO20,CIRCULAR MULTI-INJ 5 NEEDLE CONNECTIONS,97.73
MESO21,CIRCULAR MULTI-INJ 7 NEEDLE CONNECTIONS,97.73
MESO23,"MESOTHERAPY NEEDLE 27G / 0,40 X 6 MM",14.39
VIRKON00,VIRKON STARTSET GROOT,36.58
SURFLO56,SURFLO VLEUGELNLD SET+ADAPT23Gx3/4 50st,34.85
AFZUIG02,AFZUIG CANULE YANKAUER 50st,78.23
STAPLE05,STAPLER TA MET BLAUW NIETJE 1st,219.62
STAPLE06,STAPLER TA MET GROEN NIETJE 1st,221.47
AFZUIG03,AFZUIGSLANG PENNINIE CONNEC TUB 4FF50st,112.88
DRIEWE04,DRIEWEGKRAAN VYCLIC 50st,38.18
SCHEDE60,SCHEDE LINER PLAST ZACHT COLORADO 25st,23.92
ECHOGR01,ECHOGRAFIEPAP SONYPRINTER UP 11cmx20mROL,15.89
EKGCAR21,EKG PAP 411202 1rol,8.45
EKGCAR26,EKG PAP 431300 1rol,6.30
EKGPAP08,EKG PAP SCHILLER AT-3 Z-FOLD 1st,11.53
CONNEC06,CONNEC RAPIDFILL LL TO LL 50st,68.18
LEUKOS12,LEUKOSILK 5CM 6st IN VRAK,23.27
AUTOCL10,AUTOCLAAFROL 10cmx200m 1st,39.39
CREPE011,PEHA-CREPP E 6cm 20st,4.21
FOLIOD22,FOLIODRAPE ZELFKLEV+GAT 50x60cm 60st,39.33
HANDSC07,HANDSC PEHA-NEON PLUS PF STER M8.5 25PA,50.24
MOLICA02,MOLICARE SOFT EXTRA L 3*30st,63.71
MOLICA07,MOLICARE SOFT SUPER L 3*30st,71.98
MOLICA13,MOLICARE MOBIL XL 4x14st,60.83
MOLIFO00,MOLIFORM NORMAL 4x30st GEEL,41.32
ONDERL00,ONDERLEGGERS MOLINEA PLUS D 60x90cm40st,32.92
PLASTR00,PLASTRONA 12x15cm,28.14
ROLTA00,ROLTA SOFT 6CM X 3M,23.09
SETVER03,SET STER VERZORG PINCET + 5K 126st 6%,28.44
SETVER09,SET STER PAGASLING 120X5ST,42.29
THERMO26,THERMOM THERMOVAL WEGWERPCOVERS 1000st,30.17
WATTES02,WATTESCHIJFJES ROND 75st,1.05
GOBELE02,GOBELET DIA 35MM WHITE 25st,16.67
MONDMA08,MONDMASKER STANDAARD BLAUW 50st,9.32
MESO24,"MESOTHERAPY NEEDLE 27G / 0,40 X 12 MM",16.67
MESO26,"MICROINJECTION NEEDLE 30G / 0,30 X 6 MM",14.85
MESO29,"MICROINJECTION NEEDLE 32G/0,23X4MM",29.09
MESO30,"MICROINJECTION NEEDLE 32G/0,23X6MM",29.09
MESO31,"MICROINJECTION NEEDLE 32G/0,23X12MM",29.09
ACTICO04,ACTICOAT 5x5cm 5st,28.32
CICACA00,CICA CARE 12x15cm 1st,74.70
DRUKVER00,DRUKVERBAND A 7x10cm 10st,12.73
WIEKGA06,WIEK GAAS STERIEL 5cmx5m,4.24
EKGCAR01,EKG PAP 420500 1st Z-FOLD,5.32
INFUSI21,INFUSI ACDA ANTICOAGULANT SLN 1L 1st,7.44
INFUSI22,INFUSI TRANSFERPACK CONTAIN 1L+SPIKE1st,6.39
COMPRE06,COMPRES STERIEL 10x10cm 100x1st 8L,7.50
COMPRE07,COMPRES STERIEL 5x5cm 40x5st 8L,5.35
FOLIOD12,FOLIODRAPE 75 X 90CM 40ST + GAT,27.97
FOLIOD30,FOLIODRAPE ZELFKLEVEND 75x90cm 40st,32.36
ONDERL11,ONDERLEGGERS MOLINEA PLUS 60x60cm 112st,27.32
PEHAHA09,PEHAHAFT 4cmx20m,3.26
SETVER02,SET STER VERZORG PINCET + 5K 126st 21%,21.45
SETVER21,SET VALAPROTECT BASIC N-STER38X38cm250st,14.23
STULPA05,STULPA-FIX NR 6 25M,24.47
FILTER05,BACTERIELE FILTER VR SUCTION PUMP 1st,21.52
MESO28,"MICROINJECTION NEEDLE 30G/0,30X25MM",15.15
CATHET54,CATH PORTEX 3F 1mm X 30cm 1st,5.62
COMPRE08,COMPRES STERIEL 7.5x7.5cm 30x5st 8L,5.59
PEHAHA11,PEHAHAFT 8cmx20m,4.42
SETVER12,SET DEPPERS TELA SLING RX STER 20x10st,20.03
STULPA02,STULPA-FIX NR 3 25M,11.21
FLESSA31,FLESSA BOVIVET KOGELS 6cm HOUT 1st,1.11
SONDEV04,SONDE FEEDING X-RAY LINE 40cm 8CH,1.11
EKGPAP05,EKGPAP Z-FOLD FUKUDA FX-2201RF420630 1st,5.80
CENTRI03,CENTRIFUGEBUISJES WEGWERP 15ML 100st,4.55
VERBAN71,VERBAND ABDOMEN NR1 32cm LENGTE VR KAT,6.82
VERBAN72,VERBAND ABDOMEN NR 2 38cm POEDEL,6.82
VERBAN73,VERBAND ABDOMEN NR 3 47cm COCKER,6.82
VERBAN74,VERBAND ABDOMEN NR4 51cm DUITSE HERDER,6.82
VERBAN75,VERBAND ABDOMEN NR5 60cm BERNARD,6.82
VERBAN76,VERBAND ABDOMEN NR 6 67cm DEENSE DOG,6.82
VERBAN77,VERBAND ABDOMEN NR7 69cm ST- BERNARD,6.82
COMPRE05,COMPRES STERIEL 7.5x7.5cm 100x1st 8L,4.55
MUTSOK02,MUTS FOLIODRESS CAP UNIVERS 100st GROEN,7.03
PEHAHA00,PEHAHAFT 4cmx4m,1.14
WASHAN00,WASHANDJE WW VALACLEAN 50st,3.47
EKGCAR24,EKG PAP 440502 1st Z-FOLD,3.62
HANDSC24,HANDSC PEHA-SOFT LATEX GP N ST S 100ST,7.21
HANDSC25,HANDSC PEHA-SOFT LATEX GP N ST M 100 ST,7.21
HANDSC26,HANDSC PEHA-SOFT LATEX GP N ST L 100 ST,7.21
LASTOT02,LASTOTEL CELLO 8cm 20st,8.47
LASTOT03,LASTOTEL CELLO 4cm 20st,4.70
LASTOT08,LASTOTEL VRAC 10cm 20st,7.06
MOLIME01,MOLIMED MICRO 14st,2.42
EKGCAR02,EKG PAP 430630 63x30cm 1rol,3.68
EKGCAR03,EKG PAP 410490 1rol,3.74
EKGRED01,EKG RED DOT FOAM ELECT 50st,10.00
EKGHEA05,EKG HEARTSCREEN 80G-L PAPIER 1st,4.91
PEHAHA10,PEHAHAFT 6cmx20m,3.65
CELLUR00,CELLURONnr2 10mm300gr 600st TANDWATTEROL,7.82
COMPRE02,COMPRES NIET STERIEL 10x10cm 100st,2.55
COMPRE80,COMPRES INSTRULIFE NT-ST 10X10cm 100st,2.55
KERLIX00,KERLIX ROL AMD 1st,2.55
PEHAHA12,PEHAHAFT 10cmx20m,5.42
EKGCAR00,EKG PAP 410500 50x30cm 1rol,2.82
COMPRE04,COMPRES STERIEL 5x5cm 100x1st 8L,4.11
LASTOD01,LASTODUR STRONG 8cmx7m 1st,5.73
DERMAP03,DERMAPLAST SENSITIVE INJECTIESPOTS200st,4.44
LASTOD00,LASTODUR STRONG 6cmx7m 1st,4.44
COMPRE20,COMPRES STERIEL APO 5x5cm 1x40st 8L,1.59
COMPRE21,COMPRES STERIEL APO 7.5x7.5cm 1x20st 8L,1.59
COMPRE22,COMPRES STERIEL APO 10x10cm 1x12st 8L,1.59
FILTER06,ELECTROST BACT EN VIRUSFILTER 1st,1.59
HONDEN21,HONDENKR BUSTER CLASSIC MELKWIT 10cm,1.62
HONDEN31,HONDENKR CLIC COL 10cm,1.71
PEHAHA03,PEHAHAFT 10cmx4m,1.83
OMNIFI00,OMNIFIX ELASTIC 10cm X 2m 1st,1.89
HANDSC90,HANDSC PEHA-SOFT SYNTEX NP XL 100st,4.03
HANDSC91,HANDSC PEHA-SOFT SYNTEX NP L 100st,4.03
HANDSC92,HANDSC PEHA-SOFT SYNTEX NP M 100st,4.03
HANDSC93,HANDSC PEHA-SOFT SYNTEX NP S 100st,4.03
HANDSC94,HANDSC PEHA-SOFT SYNTEX NP XS 100st,4.03
MEDICO00,MEDICOMP NIET STERIEL 10x10cm 4L 100st,2.11
ALCOHO10,ALCOHOLSWABS SOFT ZELLIN 100st,2.17
ZETUVI00,ZETUVIT STERIEL 10x10cm 10st,2.44
SONDEE00,SONDE NELATON MAN CH14 - 40CM 1st,0.15
VERPAK999,VERPAK TAMPER-TARNIER 250ml+DEKSEL,0.52
MERKST10,MERKSTIFT BOVIVET BLAUW,0.76
MERKST11,MERKSTIFT BOVIVET GROEN,0.76
BORSTE11,BORSTEL CHIR CHLOORHEXIDINEGLUCONAAT 1s,0.70
SCHEDE55,SCHEDE SCHROEFRING OPVANGFLES COLORA1st,0.21
MICROP00,MICROPORE 1.25cm 1st OP RING,0.55
INFUSI42,INFUSIESET INTRAFIX SAFE LL 180cm 1st,0.61
INFUUS81,INFUUS BIJSPUITP SPUITPOMP PRIMELINE1st,0.73
KIPOTJ00,KI-POTJE VARKENS,0.09
INFUSI74,INFUSIE DIALEX VERLENGLEIDING 25cmLL1st,0.61
INFUSI75,INFUSIE DIALEX VERLENGLEIDING 80cmLL1st,0.55
INFUSI79,INFUSIE DIALEX VERLENGLEIDING150cmLL1st,0.64
PEHAHA04,PEHAHAFT 12cmx4m,2.18
SPATEL00,SPATEL TONG HOUT NIET STERIEL 100st,0.97
AVTHAF01,AVT-HAFT 6CM X 4M,0.70
AVTHAF03,AVT-HAFT 4 CM x 4 M,0.61
AFDEKD02,AFDEKDOEK BUSTER+ZELFKL GAT STER XS 1st,0.82
AFDEKD03,AFDEKDOEK BUSTER+ZELFKL GAT STER S 1st,0.82
AFDEKD04,AFDEKDOEK BUSTER+ZELFKL GAT STER M 1st,0.82
VOGELK12,VOGELKRAAG LARGE 20cm 1st,1.61
CATHET14,CATHET AFZUIG RUSCH SIZE 3mm,0.61
STOPPE01,CATHETER BLAUWE STOPPER STOMP 1st,0.61
KIBUIS06,KI BUIS NEUTRAAL 10ML 1st,0.06
DEMOTE02,DEMOTEC BEKER MET SPATEL 1st,0.03
CREPEW02,CREPEWINDSEL 10cmx4m CELLO 1st,0.70
PEHAHA01,PEHAHAFT 6cmx4m,1.35
WATTEZ11,WATTE ZIG-ZAG 80GR HARTMANN,1.26
KIPIPE15,KI-PIPET PAARD BOVIVET STERIEL 70cm 1st,0.74
POLIER01,POLIER CLEANIC PROPHY PASTA 100GR,30.14
VENOJE11,VENOSAFE BLOEDB EDTA K-3 PAARS 9ML 100st,17.05
ANOSCO11,ANOSCOOP HEINE UNISPEC 250x20MM 25st,76.55
SPATEL99,TONGSPATEL PLASTIEK 100st WEGWERP HEINE,8.53
ANOSCO10,ANOSC HEINE UNISPEC 85X20MM 25st,39.79
VENOJE24,VENOSAF BLOEDB EDTA 4ML LAVENkunst 100st,15.91
VENOJE26,VENOSAFE BLOEDB NA-FLUO 5ML 100ST GRIJS,15.91
VENOJE28,VENOSAF BLOED NA-FL 5ML/DR4ML100stGRIJS,15.91
VENOJE29,VENOSAF BLOEDB EDTA 5ML LAVENkunst100st,15.91
VENOJE20,VENOSAFE BLOEDB SERUM ROOD 10ml 100st,15.53
VENOJE22,VENOJECT BLOEDBUIS LI-HEP 10 ML 100st,22.73
VENOJE32,VENOSAF BLOEDB SERUM-GEL 3.5ML100stROOD,21.97
VENOJE09,VENOSAFE BLOEDB SERUM 5ML 100st BRUIN,14.39
VENOJE31,VENOSAF BLOEDB SERUM 4ML 100st BRUIN,14.39
VENOJE19,VENOSAFBLOEDB LI-HEP 3ML GROEN 100st,21.21
VENOJE21,VENOSAFE BLOEDBUIS LI-HEP 5ML 100ST,21.21
VENOJE25,VENOSAFE BLOEDB LI-HEP 2ML GROEN 100st,21.21
VENOJE15,VENOSAFE BLOEDB SERUM+GEL 10ml 100st,24.62
VENOJE07,VENOJECT NAALDEN VET 18Gx11/2 ROZE 100st,10.23
WWSPUI00,WWSPUI MEDIWARE 1ML TBC 100st,9.02
VENOJE27,VENOSAF BLOEDB NA3-CIT 5ML 150ST BLAUW,26.14
MILATW01,MILA TRACH WASH ASPIRATION 2mmx250cm1st,29.84
VENOJE05,VENOJECT NAALD SCHROEF21Gx11/2GROEN100st,12.12
VENOJE06,VENOJECT NAALD SCHROEF 20Gx11/2GEEL100st,12.12
VENOJE08,VENOJECT NAALD SCHROEF22Gx11/2ZWART100st,12.12
WWSPUI12,WWS 1ML INSULINE 40 UNITS 100st,9.77
VENOJE30,VENOSAF BLOEDB VIRAL LOAD 3.5ML100stWIT,53.03
MILAGU01,MILA GUIDE INSERT CHEST TUBE 12Gx30cm,28.37
MILAFO07,MILA FOLEY CATHET 12FRx55cm,35.47
MILAJO01,MILA JOINT INFUSION KIT,72.12
MILACV00,MILA CVP MANOMETER,18.22
MILAFO08,MILA FOLEY CATHET 16FRx55cm,40.78
MILAFL10,MILA FLUID CONTROL DIAL 1st,7.90
VENOJE14,VENOJECT HOUDER SCHROEFSYST GROEN 25st,2.65
CENTRI11,SEALAN PAD V CAPILLAIRE TUBES 1st,3.03
MILAGU00,MILA GUIDEW INSERT CHEST TUBE 14Gx20cm,25.71
CANULE106,CANULE ENDO-TRACHEAAL DOORZICHTIG 11 MM,2.03
